t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
1.23300000e+00,1.67322174e-04,1.67322173e-04,4.95089677e-13,-9.31265050e-05,7.56092289e-06,-1.53618387e-05,-6.87798741e-07,-6.87611888e-05,-1.76459334e-03,-1.43197628e-12,-1.02258532e-11,-2.47899176e-04,-8.19027727e-13,-1.53618384e-05,-3.48897466e-13,0.00000000e+00,0.00000000e+00
1.23400000e+00,1.71144297e-04,1.71144297e-04,5.18114793e-13,-9.52553079e-05,7.64652188e-06,-1.57127436e-05,-7.03511484e-07,-7.03321747e-05,-1.80490794e-03,-1.49855135e-12,-1.07011825e-11,-2.53562746e-04,-8.57093311e-13,-1.57127432e-05,-3.65088123e-13,0.00000000e+00,0.00000000e+00
1.23500000e+00,1.75053742e-04,1.75053742e-04,5.42209975e-13,-9.74327462e-05,7.73309289e-06,-1.60717121e-05,-7.19583197e-07,-7.19390503e-05,-1.84614352e-03,-1.56821951e-12,-1.11985920e-11,-2.59355701e-04,-8.96926914e-13,-1.60717117e-05,-3.82029750e-13,0.00000000e+00,0.00000000e+00
1.23600000e+00,1.79052504e-04,1.79052503e-04,5.67424922e-13,-9.96599309e-05,7.82064694e-06,-1.64388325e-05,-7.36022029e-07,-7.35826355e-05,-1.88832113e-03,-1.64112439e-12,-1.17191067e-11,-2.65280995e-04,-9.38610607e-13,-1.64388321e-05,-3.99757165e-13,0.00000000e+00,0.00000000e+00
1.23700000e+00,1.83142622e-04,1.83142622e-04,5.93811639e-13,-1.01937999e-04,7.90919520e-06,-1.68143882e-05,-7.52836417e-07,-7.52637688e-05,-1.93146228e-03,-1.71741626e-12,-1.22637995e-11,-2.71341652e-04,-9.82230270e-13,-1.68143877e-05,-4.18306800e-13,0.00000000e+00,0.00000000e+00
1.23800000e+00,1.87326185e-04,1.87326185e-04,6.21424545e-13,-1.04268112e-04,7.99874896e-06,-1.71984734e-05,-7.70034891e-07,-7.69833080e-05,-1.97558899e-03,-1.79725238e-12,-1.28337926e-11,-2.77540763e-04,-1.02787577e-12,-1.71984730e-05,-4.37716772e-13,0.00000000e+00,0.00000000e+00
1.23900000e+00,1.91605327e-04,1.91605326e-04,6.50320587e-13,-1.06651459e-04,8.08931965e-06,-1.75913826e-05,-7.87626273e-07,-7.87421305e-05,-2.02072377e-03,-1.88079731e-12,-1.34302605e-11,-2.83881493e-04,-1.07564113e-12,-1.75913822e-05,-4.58026969e-13,0.00000000e+00,0.00000000e+00
1.24000000e+00,1.95982231e-04,1.95982230e-04,6.80559351e-13,-1.09089257e-04,8.18091881e-06,-1.79932167e-05,-8.05619490e-07,-8.05411336e-05,-2.06688965e-03,-1.96822324e-12,-1.40544323e-11,-2.90367076e-04,-1.12562475e-12,-1.79932162e-05,-4.79279124e-13,0.00000000e+00,0.00000000e+00
1.24100000e+00,2.00459130e-04,2.00459130e-04,7.12203192e-13,-1.11582749e-04,8.27355813e-06,-1.84042813e-05,-8.24023771e-07,-8.23812354e-05,-2.11411018e-03,-2.05971036e-12,-1.47075940e-11,-2.97000820e-04,-1.17792960e-12,-1.84042808e-05,-5.01516907e-13,0.00000000e+00,0.00000000e+00
1.24200000e+00,2.05038310e-04,2.05038310e-04,7.45317359e-13,-1.14133208e-04,8.36724941e-06,-1.88246844e-05,-8.42848456e-07,-8.42633745e-05,-2.16240945e-03,-2.15544720e-12,-1.53910912e-11,-3.03786112e-04,-1.23266340e-12,-1.88246838e-05,-5.24786009e-13,0.00000000e+00,0.00000000e+00
1.24300000e+00,2.09722107e-04,2.09722106e-04,7.79970127e-13,-1.16741935e-04,8.46200461e-06,-1.92547433e-05,-8.62103199e-07,-8.61885115e-05,-2.21181211e-03,-2.25563105e-12,-1.61063320e-11,-3.10726411e-04,-1.28993889e-12,-1.92547427e-05,-5.49134240e-13,0.00000000e+00,0.00000000e+00
1.24400000e+00,2.14512910e-04,2.14512909e-04,8.16232942e-13,-1.19410262e-04,8.55783580e-06,-1.96945734e-05,-8.81797772e-07,-8.81576284e-05,-2.26234337e-03,-2.36046836e-12,-1.68547898e-11,-3.17825261e-04,-1.34987404e-12,-1.96945728e-05,-5.74611625e-13,0.00000000e+00,0.00000000e+00
1.24500000e+00,2.19413164e-04,2.19413163e-04,8.54180564e-13,-1.22139549e-04,8.65475521e-06,-2.01445043e-05,-9.01942277e-07,-9.01717300e-05,-2.31402900e-03,-2.47017516e-12,-1.76380066e-11,-3.25086282e-04,-1.41259229e-12,-2.01445037e-05,-6.01270509e-13,0.00000000e+00,0.00000000e+00
1.24600000e+00,2.24425370e-04,2.24425369e-04,8.93891223e-13,-1.24931189e-04,8.75277520e-06,-2.06046592e-05,-9.22546936e-07,-9.22318439e-05,-2.36689538e-03,-2.58497749e-12,-1.84575955e-11,-3.32513179e-04,-1.47822278e-12,-2.06046585e-05,-6.29165658e-13,0.00000000e+00,0.00000000e+00
1.24700000e+00,2.29552085e-04,2.29552084e-04,9.35446781e-13,-1.27786607e-04,8.85190826e-06,-2.10753803e-05,-9.43622316e-07,-9.43390213e-05,-2.42096948e-03,-2.70511189e-12,-1.93152447e-11,-3.40109741e-04,-1.54690069e-12,-2.10753797e-05,-6.58354382e-13,0.00000000e+00,0.00000000e+00
1.24800000e+00,2.34795925e-04,2.34795924e-04,9.78932898e-13,-1.30707260e-04,8.95216705e-06,-2.15567991e-05,-9.65179115e-07,-9.64943372e-05,-2.47627889e-03,-2.83082586e-12,-2.02127208e-11,-3.47879845e-04,-1.61876743e-12,-2.15567985e-05,-6.88896641e-13,0.00000000e+00,0.00000000e+00
1.24900000e+00,2.40159566e-04,2.40159565e-04,1.02443921e-12,-1.33694639e-04,9.05356433e-06,-2.20492713e-05,-9.87228386e-07,-9.86988914e-05,-2.53285182e-03,-2.96237840e-12,-2.11518721e-11,-3.55827455e-04,-1.69397098e-12,-2.20492705e-05,-7.20855177e-13,0.00000000e+00,0.00000000e+00
1.25000000e+00,2.45645744e-04,2.45645743e-04,1.07205950e-12,-1.36750266e-04,9.15611305e-06,-2.25529366e-05,-1.00978132e-06,-1.00953809e-04,-2.59071715e-03,-3.10004052e-12,-2.21346328e-11,-3.63956625e-04,-1.77266619e-12,-2.25529358e-05,-7.54295638e-13,0.00000000e+00,0.00000000e+00
1.25100000e+00,2.51257259e-04,2.51257258e-04,1.12189194e-12,-1.39875702e-04,9.25982628e-06,-2.30681647e-05,-1.03284949e-06,-1.03260239e-04,-2.64990439e-03,-3.24409580e-12,-2.31630268e-11,-3.72271503e-04,-1.85501510e-12,-2.30681639e-05,-7.89286714e-13,0.00000000e+00,0.00000000e+00
1.25200000e+00,2.56996974e-04,2.56996973e-04,1.17403920e-12,-1.43072542e-04,9.36471725e-06,-2.35951045e-05,-1.05644459e-06,-1.05619361e-04,-2.71044375e-03,-3.39484097e-12,-2.42391718e-11,-3.80776332e-04,-1.94118724e-12,-2.35951037e-05,-8.25900277e-13,0.00000000e+00,0.00000000e+00
1.25300000e+00,2.62867818e-04,2.62867816e-04,1.22860877e-12,-1.46342416e-04,9.47079932e-06,-2.41341401e-05,-1.08057873e-06,-1.08032376e-04,-2.77236610e-03,-3.55258655e-12,-2.53652840e-11,-3.89475450e-04,-2.03136003e-12,-2.41341392e-05,-8.64211530e-13,0.00000000e+00,0.00000000e+00
1.25400000e+00,2.68872786e-04,2.68872785e-04,1.28571309e-12,-1.49686993e-04,9.57808604e-06,-2.46854300e-05,-1.10526416e-06,-1.10500516e-04,-2.83570305e-03,-3.71765744e-12,-2.65436820e-11,-3.98373296e-04,-2.12571909e-12,-2.46854291e-05,-9.04299162e-13,0.00000000e+00,0.00000000e+00
1.25500000e+00,2.75014943e-04,2.75014941e-04,1.34546984e-12,-1.53107979e-04,9.68659108e-06,-2.52493731e-05,-1.13051354e-06,-1.13025041e-04,-2.90048691e-03,-3.89039361e-12,-2.77767922e-11,-4.07474411e-04,-2.22445868e-12,-2.52493722e-05,-9.46245504e-13,0.00000000e+00,0.00000000e+00
1.25600000e+00,2.81297422e-04,2.81297421e-04,1.40800215e-12,-1.56607121e-04,9.79632827e-06,-2.58261382e-05,-1.15633967e-06,-1.15607238e-04,-2.96675073e-03,-4.07115083e-12,-2.90671536e-11,-4.16783436e-04,-2.32778206e-12,-2.58261372e-05,-9.90136706e-13,0.00000000e+00,0.00000000e+00
1.25700000e+00,2.87723429e-04,2.87723428e-04,1.47343885e-12,-1.60186202e-04,9.90731162e-06,-2.64161399e-05,-1.18275581e-06,-1.18248426e-04,-3.03452832e-03,-4.26030135e-12,-3.04174228e-11,-4.26305122e-04,-2.43590190e-12,-2.64161389e-05,-1.03606291e-12,0.00000000e+00,0.00000000e+00
1.25800000e+00,2.94296244e-04,2.94296242e-04,1.54191478e-12,-1.63847051e-04,1.00195553e-05,-2.70195574e-05,-1.20977537e-06,-1.20949950e-04,-3.10385426e-03,-4.45823469e-12,-3.18303796e-11,-4.36044327e-04,-2.54904076e-12,-2.70195563e-05,-1.08411842e-12,0.00000000e+00,0.00000000e+00
1.25900000e+00,3.01019218e-04,3.01019217e-04,1.61357100e-12,-1.67591534e-04,1.01330735e-05,-2.76368217e-05,-1.23741219e-06,-1.23713191e-04,-3.17476392e-03,-4.66535844e-12,-3.33089328e-11,-4.46006019e-04,-2.66743149e-12,-2.76368205e-05,-1.13440193e-12,0.00000000e+00,0.00000000e+00
1.26000000e+00,3.07895784e-04,3.07895783e-04,1.68855515e-12,-1.71421563e-04,1.02478809e-05,-2.82681231e-05,-1.26568032e-06,-1.26539558e-04,-3.24729348e-03,-4.88209910e-12,-3.48561263e-11,-4.56195282e-04,-2.79131776e-12,-2.82681219e-05,-1.18701671e-12,0.00000000e+00,0.00000000e+00
1.26100000e+00,3.14929450e-04,3.14929448e-04,1.76702168e-12,-1.75339090e-04,1.03639920e-05,-2.89139098e-05,-1.29459423e-06,-1.29430492e-04,-3.32147994e-03,-5.10890295e-12,-3.64751447e-11,-4.66617313e-04,-2.92095454e-12,-2.89139085e-05,-1.24207078e-12,0.00000000e+00,0.00000000e+00
1.26200000e+00,3.22123804e-04,3.22123802e-04,1.84913225e-12,-1.79346116e-04,1.04814216e-05,-2.95743837e-05,-1.32416861e-06,-1.32387469e-04,-3.39736116e-03,-5.34623697e-12,-3.81693209e-11,-4.77277431e-04,-3.05660863e-12,-2.95743824e-05,-1.29967719e-12,0.00000000e+00,0.00000000e+00
1.26300000e+00,3.29482518e-04,3.29482516e-04,1.93505598e-12,-1.83444685e-04,1.06001848e-05,-3.02500107e-05,-1.35441862e-06,-1.35411998e-04,-3.47497584e-03,-5.59458980e-12,-3.99421418e-11,-4.88181073e-04,-3.19855917e-12,-3.02500093e-05,-1.35995424e-12,0.00000000e+00,0.00000000e+00
1.26400000e+00,3.37009346e-04,3.37009344e-04,2.02496985e-12,-1.87636888e-04,1.07202966e-05,-3.09410051e-05,-1.38535962e-06,-1.38505621e-04,-3.55436360e-03,-5.85447274e-12,-4.17972564e-11,-4.99333803e-04,-3.34709829e-12,-3.09410036e-05,-1.42302568e-12,0.00000000e+00,0.00000000e+00
1.26500000e+00,3.44708128e-04,3.44708126e-04,2.11905907e-12,-1.91924865e-04,1.08417724e-05,-3.16478513e-05,-1.41700748e-06,-1.41669917e-04,-3.63556492e-03,-6.12642082e-12,-4.37384828e-11,-5.10741312e-04,-3.50253162e-12,-3.16478498e-05,-1.48902102e-12,0.00000000e+00,0.00000000e+00
1.26600000e+00,3.52582794e-04,3.52582791e-04,2.21751741e-12,-1.96310802e-04,1.09646277e-05,-3.23707765e-05,-1.44937825e-06,-1.44906501e-04,-3.71862124e-03,-6.41099386e-12,-4.57698160e-11,-5.22409419e-04,-3.66517901e-12,-3.23707749e-05,-1.55807574e-12,0.00000000e+00,0.00000000e+00
1.26700000e+00,3.60637360e-04,3.60637358e-04,2.32054764e-12,-2.00796938e-04,1.10888781e-05,-3.31102844e-05,-1.48248854e-06,-1.48217023e-04,-3.80357494e-03,-6.70877767e-12,-4.78954366e-11,-5.34344076e-04,-3.83537509e-12,-3.31102828e-05,-1.63033163e-12,0.00000000e+00,0.00000000e+00
1.26800000e+00,3.68875937e-04,3.68875934e-04,2.42836196e-12,-2.05385562e-04,1.12145394e-05,-3.38666159e-05,-1.51635515e-06,-1.51603174e-04,-3.89046936e-03,-7.02038521e-12,-5.01197187e-11,-5.46551375e-04,-4.01347005e-12,-3.38666142e-05,-1.70593703e-12,0.00000000e+00,0.00000000e+00
1.26900000e+00,3.77302728e-04,3.77302725e-04,2.54118236e-12,-2.10079015e-04,1.13416278e-05,-3.46402948e-05,-1.55099545e-06,-1.55066679e-04,-3.97934883e-03,-7.34645787e-12,-5.24472396e-11,-5.59037541e-04,-4.19983030e-12,-3.46402930e-05,-1.78504714e-12,0.00000000e+00,0.00000000e+00
1.27000000e+00,3.85922032e-04,3.85922030e-04,2.65924119e-12,-2.14879692e-04,1.14701594e-05,-3.54315763e-05,-1.58642702e-06,-1.58609308e-04,-4.07025870e-03,-7.68766680e-12,-5.48827885e-11,-5.71808947e-04,-4.39483924e-12,-3.54315744e-05,-1.86782438e-12,0.00000000e+00,0.00000000e+00
1.27100000e+00,3.94738249e-04,3.94738246e-04,2.78278153e-12,-2.19790042e-04,1.16001506e-05,-3.62410052e-05,-1.62266803e-06,-1.62232866e-04,-4.16324535e-03,-8.04471425e-12,-5.74313770e-11,-5.84872108e-04,-4.59889805e-12,-3.62410032e-05,-1.95443867e-12,0.00000000e+00,0.00000000e+00
1.27200000e+00,4.03755875e-04,4.03755872e-04,2.91205776e-12,-2.24812572e-04,1.17316180e-05,-3.70688516e-05,-1.65973688e-06,-1.65939204e-04,-4.25835623e-03,-8.41833506e-12,-6.00982489e-11,-5.98233688e-04,-4.81242649e-12,-3.70688496e-05,-2.04506781e-12,0.00000000e+00,0.00000000e+00
1.27300000e+00,4.12979513e-04,4.12979510e-04,3.04733604e-12,-2.29949842e-04,1.18645783e-05,-3.79156824e-05,-1.69765256e-06,-1.69730211e-04,-4.35563985e-03,-8.80929815e-12,-6.28888912e-11,-6.11900504e-04,-5.03586382e-12,-3.79156802e-05,-2.13989783e-12,0.00000000e+00,0.00000000e+00
1.27400000e+00,4.22413868e-04,4.22413864e-04,3.18889490e-12,-2.35204476e-04,1.19990486e-05,-3.87817834e-05,-1.73643435e-06,-1.73607822e-04,-4.45514585e-03,-9.21840806e-12,-6.58090452e-11,-6.25879531e-04,-5.26966965e-12,-3.87817812e-05,-2.23912339e-12,0.00000000e+00,0.00000000e+00
1.27500000e+00,4.32063753e-04,4.32063750e-04,3.33702577e-12,-2.40579153e-04,1.21350458e-05,-3.96677443e-05,-1.77610209e-06,-1.77574016e-04,-4.55692499e-03,-9.64650669e-12,-6.88647186e-11,-6.40177898e-04,-5.51432488e-12,-3.96677419e-05,-2.34294816e-12,0.00000000e+00,0.00000000e+00
1.27600000e+00,4.41934094e-04,4.41934090e-04,3.49203360e-12,-2.46076616e-04,1.22725875e-05,-4.05738676e-05,-1.81667596e-06,-1.81630815e-04,-4.66102922e-03,-1.00944749e-11,-7.20621976e-11,-6.54802902e-04,-5.77033272e-12,-4.05738652e-05,-2.45158523e-12,0.00000000e+00,0.00000000e+00
1.27700000e+00,4.52029925e-04,4.52029922e-04,3.65423748e-12,-2.51699670e-04,1.24116911e-05,-4.15007668e-05,-1.85817673e-06,-1.85780291e-04,-4.76751163e-03,-1.05632346e-11,-7.54080598e-11,-6.69762004e-04,-6.03821973e-12,-4.15007642e-05,-2.56525759e-12,0.00000000e+00,0.00000000e+00
1.27800000e+00,4.62356399e-04,4.62356395e-04,3.82397132e-12,-2.57451184e-04,1.25523744e-05,-4.24487618e-05,-1.90062549e-06,-1.90024559e-04,-4.87642656e-03,-1.10537501e-11,-7.89091879e-11,-6.85062837e-04,-6.31853685e-12,-4.24487591e-05,-2.68419854e-12,0.00000000e+00,0.00000000e+00
1.27900000e+00,4.72918783e-04,4.72918779e-04,4.00158448e-12,-2.63334092e-04,1.26946553e-05,-4.34184909e-05,-1.94404398e-06,-1.94365785e-04,-4.98782958e-03,-1.15670308e-11,-8.25727834e-11,-7.00713205e-04,-6.61186058e-12,-4.34184881e-05,-2.80865218e-12,0.00000000e+00,0.00000000e+00
1.28000000e+00,4.83722467e-04,4.83722463e-04,4.18744256e-12,-2.69351397e-04,1.28385519e-05,-4.44102924e-05,-1.98845427e-06,-1.98806185e-04,-5.10177751e-03,-1.21041326e-11,-8.64063822e-11,-7.16721095e-04,-6.91879413e-12,-4.44102895e-05,-2.93887393e-12,0.00000000e+00,0.00000000e+00
1.28100000e+00,4.94772964e-04,4.94772959e-04,4.38192809e-12,-2.75506169e-04,1.29840827e-05,-4.54248305e-05,-2.03387910e-06,-2.03348023e-04,-5.21832850e-03,-1.26661605e-11,-9.04178690e-11,-7.33094673e-04,-7.23996871e-12,-4.54248274e-05,-3.07513103e-12,0.00000000e+00,0.00000000e+00
1.28200000e+00,5.06075911e-04,5.06075906e-04,4.58544134e-12,-2.81801547e-04,1.31312661e-05,-4.64624628e-05,-2.08034156e-06,-2.07993617e-04,-5.33754201e-03,-1.32542708e-11,-9.46154946e-11,-7.49842294e-04,-7.57604474e-12,-4.64624596e-05,-3.21770312e-12,0.00000000e+00,0.00000000e+00
1.28300000e+00,5.17637076e-04,5.17637071e-04,4.79840117e-12,-2.88240743e-04,1.32801209e-05,-4.75238804e-05,-2.12786544e-06,-2.12745338e-04,-5.45947886e-03,-1.38696733e-11,-9.90078919e-11,-7.66972500e-04,-7.92771330e-12,-4.75238770e-05,-3.36688276e-12,0.00000000e+00,0.00000000e+00
1.28400000e+00,5.29462357e-04,5.29462352e-04,5.02124583e-12,-2.94827044e-04,1.34306662e-05,-4.86094613e-05,-2.17647491e-06,-2.17605608e-04,-5.58420127e-03,-1.45136340e-11,-1.03604094e-10,-7.84494033e-04,-8.29569748e-12,-4.86094577e-05,-3.52297608e-12,0.00000000e+00,0.00000000e+00
1.28500000e+00,5.41557789e-04,5.41557783e-04,5.25443391e-12,-3.01563810e-04,1.35829211e-05,-4.97199246e-05,-2.22619483e-06,-2.22576909e-04,-5.71177286e-03,-1.51874773e-11,-1.08413554e-10,-8.02415832e-04,-8.68075390e-12,-4.97199209e-05,-3.68630339e-12,0.00000000e+00,0.00000000e+00
1.28600000e+00,5.53929541e-04,5.53929536e-04,5.49844527e-12,-3.08454478e-04,1.37369050e-05,-5.08556697e-05,-2.27705050e-06,-2.27661777e-04,-5.84225872e-03,-1.58925895e-11,-1.13446160e-10,-8.20747039e-04,-9.08367425e-12,-5.08556658e-05,-3.85719982e-12,0.00000000e+00,0.00000000e+00
1.28700000e+00,5.66583928e-04,5.66583922e-04,5.75378201e-12,-3.15502563e-04,1.38926376e-05,-5.20174450e-05,-2.32906794e-06,-2.32862805e-04,-5.97572543e-03,-1.66304208e-11,-1.18712263e-10,-8.39497009e-04,-9.50528692e-12,-5.20174410e-05,-4.03601604e-12,0.00000000e+00,0.00000000e+00
1.28800000e+00,5.79527405e-04,5.79527399e-04,6.02096951e-12,-3.22711662e-04,1.40501387e-05,-5.32056723e-05,-2.38227362e-06,-2.38182647e-04,-6.11224107e-03,-1.74024886e-11,-1.24222690e-10,-8.58675306e-04,-9.94645871e-12,-5.32056681e-05,-4.22311895e-12,0.00000000e+00,0.00000000e+00
1.28900000e+00,5.92766576e-04,5.92766570e-04,6.30055753e-12,-3.30085454e-04,1.42094284e-05,-5.44211307e-05,-2.43669475e-06,-2.43624018e-04,-6.25187530e-03,-1.82103810e-11,-1.29988772e-10,-8.78291714e-04,-1.04080966e-11,-5.44211263e-05,-4.41889245e-12,0.00000000e+00,0.00000000e+00
1.29000000e+00,6.06308196e-04,6.06308190e-04,6.59312132e-12,-3.37627699e-04,1.43705271e-05,-5.56642654e-05,-2.49235901e-06,-2.49189694e-04,-6.39469935e-03,-1.90557594e-11,-1.36022365e-10,-8.98356244e-04,-1.08911495e-11,-5.56642607e-05,-4.62373820e-12,0.00000000e+00,0.00000000e+00
1.29100000e+00,6.20159175e-04,6.20159168e-04,6.89926277e-12,-3.45342247e-04,1.45334552e-05,-5.69358874e-05,-2.54929490e-06,-2.54882514e-04,-6.54078610e-03,-1.99403624e-11,-1.42335874e-10,-9.18879130e-04,-1.13966105e-11,-5.69358826e-05,-4.83807649e-12,0.00000000e+00,0.00000000e+00
1.29200000e+00,6.34326579e-04,6.34326572e-04,7.21961172e-12,-3.53233033e-04,1.46982336e-05,-5.82364666e-05,-2.60753137e-06,-2.60705382e-04,-6.69021007e-03,-2.08660091e-11,-1.48942279e-10,-9.39870844e-04,-1.19255187e-11,-5.82364615e-05,-5.06234706e-12,0.00000000e+00,0.00000000e+00
1.29300000e+00,6.48817637e-04,6.48817630e-04,7.55482720e-12,-3.61304085e-04,1.48648833e-05,-5.95668475e-05,-2.66709821e-06,-2.66661271e-04,-6.84304750e-03,-2.18346029e-11,-1.55855162e-10,-9.61342095e-04,-1.24789611e-11,-5.95668422e-05,-5.29701001e-12,0.00000000e+00,0.00000000e+00
1.29400000e+00,6.63639743e-04,6.63639735e-04,7.90559878e-12,-3.69559518e-04,1.50334254e-05,-6.09275256e-05,-2.72802574e-06,-2.72753217e-04,-6.99937637e-03,-2.28481355e-11,-1.63088735e-10,-9.83303837e-04,-1.30580753e-11,-6.09275201e-05,-5.54254676e-12,0.00000000e+00,0.00000000e+00
1.29500000e+00,6.78800458e-04,6.78800450e-04,8.27264802e-12,-3.78003546e-04,1.52038816e-05,-6.23193805e-05,-2.79034512e-06,-2.78984330e-04,-7.15927643e-03,-2.39086911e-11,-1.70657868e-10,-1.00576728e-03,-1.36640517e-11,-6.23193747e-05,-5.79946101e-12,0.00000000e+00,0.00000000e+00
1.29600000e+00,6.94307519e-04,6.94307510e-04,8.65672993e-12,-3.86640478e-04,1.53762735e-05,-6.37429347e-05,-2.85408806e-06,-2.85357788e-04,-7.32282926e-03,-2.50184501e-11,-1.78578120e-10,-1.02874387e-03,-1.42981357e-11,-6.37429287e-05,-6.06827980e-12,0.00000000e+00,0.00000000e+00
1.29700000e+00,7.10168837e-04,7.10168828e-04,9.05863452e-12,-3.95474718e-04,1.55506232e-05,-6.51991041e-05,-2.91928716e-06,-2.91876843e-04,-7.49011831e-03,-2.61796944e-11,-1.86865772e-10,-1.05224535e-03,-1.49616304e-11,-6.51990977e-05,-6.34955458e-12,0.00000000e+00,0.00000000e+00
1.29800000e+00,7.26392505e-04,7.26392495e-04,9.47918844e-12,-4.04510776e-04,1.57269528e-05,-6.66884398e-05,-2.98597560e-06,-2.98544821e-04,-7.66122892e-03,-2.73948115e-11,-1.95537860e-10,-1.07628369e-03,-1.56558996e-11,-6.66884332e-05,-6.64386232e-12,0.00000000e+00,0.00000000e+00
1.29900000e+00,7.42986800e-04,7.42986790e-04,9.91925664e-12,-4.13753261e-04,1.59052849e-05,-6.82118955e-05,-3.05418749e-06,-3.05365124e-04,-7.83624838e-03,-2.86662994e-11,-2.04612208e-10,-1.10087117e-03,-1.63823699e-11,-6.82118886e-05,-6.95180671e-12,0.00000000e+00,0.00000000e+00
1.30000000e+00,7.59960189e-04,7.59960179e-04,1.03797442e-11,-4.23206889e-04,1.60856421e-05,-6.97700525e-05,-3.12395755e-06,-3.12341231e-04,-8.01526601e-03,-2.99967722e-11,-2.14107468e-10,-1.12602032e-03,-1.71425342e-11,-6.97700452e-05,-7.27401942e-12,0.00000000e+00,0.00000000e+00
1.30100000e+00,7.77321332e-04,7.77321322e-04,1.08615982e-11,-4.32876483e-04,1.62680476e-05,-7.13639037e-05,-3.19532145e-06,-3.19476703e-04,-8.19837311e-03,-3.13889650e-11,-2.24043155e-10,-1.15174399e-03,-1.79379547e-11,-7.13638961e-05,-7.61116135e-12,0.00000000e+00,0.00000000e+00
1.30200000e+00,7.95079088e-04,7.95079076e-04,1.13658094e-11,-4.42766977e-04,1.64525245e-05,-7.29940620e-05,-3.26831551e-06,-3.26775178e-04,-8.38566312e-03,-3.28457396e-11,-2.34439688e-10,-1.17805528e-03,-1.87702658e-11,-7.29940540e-05,-7.96392400e-12,0.00000000e+00,0.00000000e+00
1.30300000e+00,8.13242515e-04,8.13242503e-04,1.18934148e-11,-4.52883417e-04,1.66390964e-05,-7.46615616e-05,-3.34297707e-06,-3.34240382e-04,-8.57723159e-03,-3.43700907e-11,-2.45318435e-10,-1.20496764e-03,-1.96411777e-11,-7.46615532e-05,-8.33303090e-12,0.00000000e+00,0.00000000e+00
1.30400000e+00,8.31820882e-04,8.31820869e-04,1.24454994e-11,-4.63230964e-04,1.68277871e-05,-7.63670482e-05,-3.41934412e-06,-3.41876122e-04,-8.77317625e-03,-3.59651515e-11,-2.56701752e-10,-1.23249477e-03,-2.05524800e-11,-7.63670395e-05,-8.71923909e-12,0.00000000e+00,0.00000000e+00
1.30500000e+00,8.50823667e-04,8.50823654e-04,1.30231983e-11,-4.73814898e-04,1.70186206e-05,-7.81115993e-05,-3.49745572e-06,-3.49686295e-04,-8.97359707e-03,-3.76342007e-11,-2.68613031e-10,-1.26065074e-03,-2.15060451e-11,-7.81115901e-05,-9.12334066e-12,0.00000000e+00,0.00000000e+00
1.30600000e+00,8.70260566e-04,8.70260552e-04,1.36276994e-11,-4.84640620e-04,1.72116213e-05,-7.98958951e-05,-3.57735162e-06,-3.57674884e-04,-9.17859630e-03,-3.93806687e-11,-2.81076750e-10,-1.28944990e-03,-2.25038321e-11,-7.98958856e-05,-9.54616437e-12,0.00000000e+00,0.00000000e+00
1.30700000e+00,8.90141495e-04,8.90141481e-04,1.42602456e-11,-4.95713652e-04,1.74068138e-05,-8.17210580e-05,-3.65907267e-06,-3.65845966e-04,-9.38827853e-03,-4.12081452e-11,-2.94118519e-10,-1.31890695e-03,-2.35478910e-11,-8.17210481e-05,-9.98857736e-12,0.00000000e+00,0.00000000e+00
1.30800000e+00,9.10476598e-04,9.10476583e-04,1.49221375e-11,-5.07039643e-04,1.76042230e-05,-8.35878047e-05,-3.74266048e-06,-3.74203709e-04,-9.60275073e-03,-4.31203859e-11,-3.07765137e-10,-1.34903692e-03,-2.46403669e-11,-8.35877943e-05,-1.04514869e-11,0.00000000e+00,0.00000000e+00
1.30900000e+00,9.31276250e-04,9.31276235e-04,1.56147358e-11,-5.18624374e-04,1.78038740e-05,-8.54973045e-05,-3.82815778e-06,-3.82752378e-04,-9.82212233e-03,-4.51213209e-11,-3.22044644e-10,-1.37985517e-03,-2.57835039e-11,-8.54972935e-05,-1.09358424e-11,0.00000000e+00,0.00000000e+00
1.31000000e+00,9.52551064e-04,9.52551048e-04,1.63394645e-11,-5.30473753e-04,1.80057924e-05,-8.74503120e-05,-3.91560810e-06,-3.91496334e-04,-1.00465052e-02,-4.72150624e-11,-3.36986378e-10,-1.41137744e-03,-2.69796506e-11,-8.74503005e-05,-1.14426370e-11,0.00000000e+00,0.00000000e+00
1.31100000e+00,9.74311894e-04,9.74311877e-04,1.70978135e-11,-5.42593827e-04,1.82100038e-05,-8.94480455e-05,-4.00505614e-06,-4.00440037e-04,-1.02760139e-02,-4.94059128e-11,-3.52621040e-10,-1.44361980e-03,-2.82312641e-11,-8.94480335e-05,-1.19729099e-11,0.00000000e+00,0.00000000e+00
1.31200000e+00,9.96569841e-04,9.96569824e-04,1.78913417e-11,-5.54990780e-04,1.84165343e-05,-9.14912997e-05,-4.09654744e-06,-4.09588052e-04,-1.05107655e-02,-5.16983744e-11,-3.68980751e-10,-1.47659870e-03,-2.95409154e-11,-9.14912872e-05,-1.25277487e-11,0.00000000e+00,0.00000000e+00
